frame,track_id,x1,y1,x2,y2,cx,cy
88,4,858,525,947,839,902,682
88,5,634,571,741,935,687,753
88,6,264,578,368,925,316,751
88,8,1329,504,1413,788,1371,646
88,9,425,486,498,781,461,633
88,7,1157,585,1267,935,1212,760
89,1,1063,492,1135,782,1099,637
89,2,1450,571,1610,940,1530,755
89,3,725,512,801,785,763,648
89,4,858,525,947,840,902,682
89,5,634,571,741,935,687,753
89,6,264,578,368,925,316,751
89,8,1329,504,1413,788,1371,646
89,9,425,486,497,782,461,634
89,7,1157,585,1267,935,1212,760
90,1,1063,493,1135,783,1099,638
90,2,1449,571,1609,941,1529,756
90,3,725,513,800,785,762,649
90,4,858,524,947,840,902,682
90,5,634,571,740,935,687,753
90,6,265,579,368,926,316,752
90,8,1329,503,1413,788,1371,645
90,9,425,487,497,782,461,634
90,7,1156,587,1265,936,1210,761
90,14,1161,588,1253,756,1207,672
91,1,1063,493,1134,783,1098,638
91,2,1448,571,1608,941,1528,756
91,3,724,512,799,785,761,648
91,4,858,524,947,841,902,682
91,5,634,570,740,935,687,752
91,6,267,579,369,926,318,752
91,8,1329,504,1412,788,1370,646
91,9,425,486,496,782,460,634
91,7,1157,588,1264,935,1210,761
92,1,1063,493,1134,783,1098,638
92,2,1447,571,1608,941,1527,756
92,3,723,512,798,785,760,648
92,4,859,524,947,841,903,682
92,5,635,571,739,935,687,753
92,6,268,580,370,926,319,753
92,8,1329,504,1411,787,1370,645
92,9,425,486,496,782,460,634
92,7,1157,588,1263,935,1210,761
92,17,284,656,369,925,326,790
93,1,1063,494,1134,783,1098,638
93,2,1447,571,1607,941,1527,756
93,3,722,511,798,785,760,648
93,4,859,523,947,841,903,682
93,5,635,572,739,935,687,753
93,6,270,580,371,925,320,752
93,8,1329,504,1411,787,1370,645
93,9,425,487,496,783,460,635
93,7,1157,588,1263,935,1210,761
94,1,1063,494,1134,783,1098,638
94,2,1447,573,1607,941,1527,757
94,3,721,511,797,785,759,648
94,4,859,522,947,841,903,681
94,5,635,573,738,934,686,753
94,6,271,580,371,925,321,752
94,8,1329,504,1411,787,1370,645
94,9,426,487,496,783,461,635
94,7,1157,587,1262,935,1209,761
95,1,1064,493,1134,783,1099,638
95,2,1447,573,1606,941,1526,757
95,3,720,510,797,786,758,648
95,4,859,523,948,841,903,682
95,5,635,573,738,934,686,753
95,6,272,581,372,925,322,753
95,8,1330,504,1410,787,1370,645
95,9,426,487,496,783,461,635
95,7,1157,586,1262,934,1209,760
96,1,1064,493,1135,783,1099,638
96,2,1446,573,1606,941,1526,757
96,3,719,510,796,786,757,648
96,4,859,523,948,841,903,682
96,5,636,574,738,934,687,754
96,6,273,581,373,925,323,753
96,8,1330,504,1410,787,1370,645
96,9,426,486,495,783,460,634
96,7,1157,584,1263,935,1210,759
97,1,1064,493,1135,784,1099,638
97,2,1446,573,1607,941,1526,757
97,3,718,510,796,786,757,648
97,4,860,527,947,841,903,684
97,5,636,574,738,934,687,754
97,6,275,582,374,925,324,753
97,8,1330,504,1410,788,1370,646
97,9,426,486,495,783,460,634
97,7,1157,584,1262,934,1209,759
98,1,1064,493,1135,783,1099,638
98,2,1446,573,1607,941,1526,757
98,3,718,510,795,786,756,648
98,4,860,528,948,841,904,684
98,5,636,574,738,935,687,754
98,6,276,582,375,925,325,753
98,8,1330,504,1410,788,1370,646
98,9,427,486,495,783,461,634
98,7,1157,584,1262,934,1209,759
99,1,1063,493,1135,783,1099,638
99,2,1446,573,1607,941,1526,757
99,3,717,510,795,786,756,648
99,4,860,527,948,841,904,684
99,5,636,574,737,935,686,754
99,6,277,582,376,924,326,753
99,8,1330,504,1410,788,1370,646
99,9,427,487,495,784,461,635
99,7,1157,583,1262,934,1209,758
99,21,1547,606,1580,675,1563,640
100,1,1063,493,1135,783,1099,638
100,2,1446,574,1607,941,1526,757
100,3,716,510,795,786,755,648
100,4,859,526,948,841,903,683
100,5,636,573,737,935,686,754
100,6,279,581,377,923,328,752
100,8,1331,504,1411,789,1371,646
100,9,426,487,494,784,460,635
100,7,1156,581,1262,935,1209,758
100,21,1547,606,1581,675,1564,640
101,1,1064,493,1135,784,1099,638
101,2,1446,574,1607,941,1526,757
101,3,716,510,795,786,755,648
101,4,859,525,948,841,903,683
101,5,636,572,737,935,686,753
101,6,279,581,377,923,328,752
101,8,1331,505,1410,789,1370,647
101,9,426,486,494,784,460,635
101,7,1156,581,1262,935,1209,758
101,21,1547,607,1581,675,1564,641
101,14,1157,582,1255,760,1206,671
102,1,1064,493,1135,783,1099,638
102,2,1447,574,1608,941,1527,757
102,3,716,510,795,787,755,648
102,4,859,525,948,841,903,683
102,5,636,572,737,935,686,753
102,6,280,580,377,924,328,752
102,8,1331,505,1410,789,1370,647
102,9,426,487,493,784,459,635
102,7,1157,582,1262,934,1209,758
103,1,1063,493,1135,783,1099,638
103,2,1448,574,1609,941,1528,757
103,3,715,510,795,787,755,648
103,4,859,526,948,841,903,683
103,5,635,572,736,935,685,753
103,6,279,580,377,926,328,753
103,8,1331,505,1410,788,1370,646
103,9,425,486,493,783,459,634
103,7,1157,583,1263,935,1210,759
104,1,1063,493,1135,783,1099,638
104,2,1448,575,1610,941,1529,758
104,3,715,510,794,787,754,648
104,4,859,526,948,841,903,683
104,5,635,572,736,935,685,753
104,6,279,580,377,927,328,753
104,8,1331,505,1410,788,1370,646
104,9,424,487,493,783,458,635
104,7,1156,582,1262,935,1209,758
105,1,1063,493,1135,783,1099,638
105,2,1449,575,1610,941,1529,758
105,3,715,510,794,787,754,648
105,4,859,526,948,841,903,683
105,5,635,572,735,935,685,753
105,6,278,579,376,928,327,753
105,8,1331,505,1410,788,1370,646
105,9,424,487,493,783,458,635
105,7,1157,583,1263,935,1210,759
106,1,1063,494,1135,783,1099,638
106,2,1449,576,1611,941,1530,758
106,3,715,510,794,787,754,648
106,4,859,527,949,841,904,684
106,5,635,572,735,935,685,753
106,6,277,580,375,928,326,754
106,8,1332,505,1410,788,1371,646
106,9,424,487,493,783,458,635
106,7,1157,583,1263,935,1210,759
107,1,1063,495,1135,784,1099,639
107,2,1449,577,1611,941,1530,759
107,3,715,510,794,787,754,648
107,4,859,527,949,841,904,684
107,5,635,572,735,935,685,753
107,6,277,580,374,928,325,754
107,8,1332,505,1410,788,1371,646
107,9,423,486,492,782,457,634
107,7,1157,584,1264,935,1210,759
108,1,1063,496,1134,784,1098,640
108,2,1449,577,1612,941,1530,759
108,3,715,511,795,787,755,649
108,4,859,527,950,841,904,684
108,5,635,572,735,935,685,753
108,6,276,580,373,929,324,754
108,8,1332,505,1410,788,1371,646
108,9,423,485,492,782,457,633
108,7,1157,584,1264,935,1210,759
109,1,1063,496,1134,784,1098,640
109,2,1449,578,1612,941,1530,759
109,3,715,511,795,786,755,648
109,4,859,528,950,841,904,684
109,5,635,571,734,935,684,753
109,6,276,580,372,928,324,754
109,8,1332,505,1410,788,1371,646
109,9,422,485,492,782,457,633
109,7,1157,584,1265,935,1211,759
110,1,1063,496,1134,784,1098,640
110,2,1449,577,1612,941,1530,759
110,3,715,511,795,786,755,648
110,4,859,530,950,841,904,685
110,5,635,571,734,935,684,753
110,6,275,580,372,928,323,754
110,8,1332,505,1410,788,1371,646
110,9,422,485,492,782,457,633
110,7,1157,584,1265,935,1211,759
111,1,1063,496,1134,784,1098,640
111,2,1449,577,1612,941,1530,759
111,3,715,511,794,786,754,648
111,4,860,533,950,841,905,687
111,5,635,571,734,935,684,753
111,6,275,579,372,928,323,753
111,8,1332,505,1410,788,1371,646
111,9,421,485,492,782,456,633
111,7,1158,584,1266,935,1212,759
112,1,1062,496,1133,783,1097,639
112,2,1449,577,1613,941,1531,759
112,3,715,510,794,786,754,648
112,4,861,540,950,841,905,690
112,5,635,572,734,935,684,753
112,6,275,578,371,928,323,753
112,8,1332,505,1410,788,1371,646
112,9,421,485,492,782,456,633
112,7,1158,585,1266,934,1212,759
113,1,1062,496,1133,783,1097,639
113,2,1448,577,1613,941,1530,759
113,3,715,510,794,786,754,648
113,4,861,543,950,841,905,692
113,5,635,572,734,935,684,753
113,6,275,578,371,928,323,753
113,8,1332,505,1410,788,1371,646
113,9,421,485,492,782,456,633
113,7,1158,586,1266,934,1212,760
114,1,1062,496,1132,783,1097,639
114,2,1448,577,1613,941,1530,759
114,3,715,510,794,786,754,648
114,4,861,546,950,841,905,693
114,5,635,572,734,935,684,753
114,6,275,577,371,928,323,752
114,8,1333,505,1411,788,1372,646
114,9,420,486,493,782,456,634
114,7,1159,587,1268,935,1213,761
114,15,1178,648,1266,935,1222,791
114,14,1166,587,1260,751,1213,669
115,1,1062,495,1132,783,1097,639
115,2,1448,577,1613,941,1530,759
115,3,714,510,794,786,754,648
115,4,864,565,949,841,906,703
115,5,635,572,734,935,684,753
115,6,276,577,370,928,323,752
115,8,1333,505,1411,788,1372,646
115,9,420,486,493,782,456,634
115,7,1160,587,1268,935,1214,761
116,1,1062,496,1132,783,1097,639
116,2,1448,577,1613,941,1530,759
116,3,714,510,794,786,754,648
116,4,861,547,952,840,906,693
116,5,635,574,734,935,684,754
116,6,276,578,370,928,323,753
116,8,1333,505,1411,788,1372,646
116,9,420,486,494,782,457,634
116,7,1160,586,1269,936,1214,761
116,14,1163,586,1261,753,1212,669
117,1,1063,496,1133,783,1098,639
117,2,1448,577,1613,941,1530,759
117,3,714,510,794,786,754,648
117,4,860,541,954,841,907,691
117,5,634,574,733,935,683,754
117,8,1333,505,1411,788,1372,646
117,9,420,486,495,782,457,634
117,7,1159,585,1269,936,1214,760
117,17,283,645,371,928,327,786
118,1,1063,496,1133,784,1098,640
118,2,1448,577,1613,941,1530,759
118,3,714,510,794,786,754,648
118,4,860,540,954,841,907,690
118,5,634,575,732,936,683,755
118,8,1333,505,1411,789,1372,647
118,9,420,487,495,782,457,634
118,7,1159,584,1269,936,1214,760
118,17,284,647,370,928,327,787
119,1,1063,496,1134,784,1098,640
119,2,1448,577,1613,941,1530,759
119,3,714,510,794,786,754,648
119,4,860,541,954,841,907,691
119,5,633,576,732,935,682,755
119,8,1334,505,1411,789,1372,647
119,9,420,488,495,782,457,635
119,7,1159,584,1270,936,1214,760
119,17,285,654,369,928,327,791
120,1,1063,496,1134,784,1098,640
120,2,1447,577,1613,940,1530,758
120,3,714,510,794,786,754,648
120,4,859,540,954,841,906,690
120,5,632,577,731,936,681,756
120,8,1334,506,1412,789,1373,647
120,9,420,489,496,782,458,635
120,7,1159,584,1269,936,1214,760
120,17,283,641,369,928,326,784
121,1,1063,496,1134,784,1098,640
121,2,1447,577,1613,940,1530,758
121,3,714,510,794,786,754,648
121,4,857,538,954,841,905,689
121,5,631,578,731,935,681,756
121,8,1335,506,1414,789,1374,647
121,9,420,488,497,782,458,635
121,7,1159,585,1269,936,1214,760
121,17,282,635,369,928,325,781
122,1,1063,496,1134,784,1098,640
122,2,1447,577,1613,940,1530,758
122,3,713,510,794,786,753,648
122,4,856,537,954,841,905,689
122,5,628,578,729,935,678,756
122,8,1335,506,1414,789,1374,647
122,9,420,488,497,783,458,635
122,7,1159,585,1269,936,1214,760
122,17,281,631,368,928,324,779
122,25,284,580,360,710,322,645
123,1,1063,496,1134,784,1098,640
123,2,1447,578,1613,940,1530,759
123,3,714,510,795,787,754,648
123,4,855,536,953,841,904,688
123,5,627,579,728,936,677,757
123,8,1336,507,1415,789,1375,648
123,9,420,487,498,782,459,634
123,7,1160,586,1269,936,1214,761
123,17,282,637,367,928,324,782
124,1,1063,496,1135,784,1099,640
124,2,1447,578,1613,940,1530,759
124,3,714,510,795,787,754,648
124,4,853,538,953,840,903,689
124,5,627,579,729,936,678,757
124,8,1336,507,1415,789,1375,648
124,9,419,487,498,782,458,634
124,7,1160,587,1269,935,1214,761
124,17,276,630,364,928,320,779
124,25,288,580,364,710,326,645
125,1,1064,495,1135,784,1099,639
125,2,1447,579,1613,940,1530,759
125,3,714,510,795,787,754,648
125,4,853,540,952,840,902,690
125,5,627,579,730,935,678,757
125,8,1336,507,1415,789,1375,648
125,9,419,487,498,784,458,635
125,7,1161,587,1269,934,1215,760
125,6,270,580,365,929,317,754
126,1,1064,495,1135,784,1099,639
126,2,1447,579,1612,941,1529,760
126,3,714,510,795,787,754,648
126,4,851,541,952,840,901,690
126,5,629,579,732,935,680,757
126,8,1336,507,1416,789,1376,648
126,9,419,489,498,784,458,636
126,7,1160,587,1269,935,1214,761
126,6,271,580,366,929,318,754
126,15,1177,681,1257,935,1217,808
127,1,1064,495,1136,784,1100,639
127,2,1447,580,1612,941,1529,760
127,3,714,510,795,786,754,648
127,4,850,533,953,840,901,686
127,5,631,580,734,935,682,757
127,8,1336,506,1416,789,1376,647
127,9,418,489,497,785,457,637
127,7,1161,586,1270,935,1215,760
127,17,277,629,365,928,321,778
128,1,1064,495,1136,784,1100,639
128,2,1447,580,1612,941,1529,760
128,3,714,510,795,786,754,648
128,4,848,530,953,840,900,685
128,5,631,580,735,935,683,757
128,8,1337,506,1417,789,1377,647
128,9,418,490,497,785,457,637
128,7,1161,586,1271,935,1216,760
128,17,279,634,365,928,322,781
129,1,1064,495,1136,784,1100,639
129,2,1447,580,1612,941,1529,760
129,3,714,511,796,787,755,649
129,4,847,526,954,840,900,683
129,5,633,579,736,935,684,757
129,8,1336,506,1417,789,1376,647
129,9,417,489,497,784,457,636
129,7,1161,583,1272,936,1216,759
129,6,275,579,370,929,322,754
130,1,1064,495,1136,784,1100,639
130,2,1447,580,1611,941,1529,760
130,3,715,511,796,787,755,649
130,4,847,524,954,840,900,682
130,5,634,578,737,935,685,756
130,8,1336,506,1417,789,1376,647
130,9,418,490,498,784,458,637
130,7,1161,582,1272,935,1216,758
130,6,276,579,370,929,323,754
131,1,1064,495,1137,784,1100,639
131,2,1447,580,1611,941,1529,760
131,3,715,511,796,787,755,649
131,4,846,524,953,840,899,682
131,5,635,577,737,935,686,756
131,8,1336,505,1417,789,1376,647
131,9,418,490,498,783,458,636
131,7,1161,582,1271,935,1216,758
131,6,276,579,370,929,323,754
132,1,1064,495,1137,783,1100,639
132,2,1446,580,1611,940,1528,760
132,3,715,511,796,787,755,649
132,4,846,524,953,840,899,682
132,5,635,577,737,935,686,756
132,8,1336,506,1417,789,1376,647
132,9,418,491,498,784,458,637
132,7,1162,584,1272,936,1217,760
132,6,277,579,370,928,323,753
133,1,1064,496,1137,784,1100,640
133,2,1446,580,1610,940,1528,760
133,3,715,512,796,787,755,649
133,4,846,524,952,840,899,682
133,5,635,575,737,935,686,755
133,8,1336,506,1417,789,1376,647
133,9,418,490,498,783,458,636
133,7,1162,586,1272,936,1217,761
133,6,277,580,369,928,323,754
134,1,1064,496,1137,784,1100,640
134,2,1446,580,1610,940,1528,760
134,3,715,511,795,787,755,649
134,4,846,524,952,839,899,681
134,5,635,574,737,935,686,754
134,8,1336,506,1417,788,1376,647
134,9,417,490,498,783,457,636
134,7,1162,589,1270,935,1216,762
134,6,277,579,369,928,323,753
134,15,1176,687,1253,936,1214,811
135,1,1064,496,1137,784,1100,640
135,2,1446,580,1610,940,1528,760
135,3,715,511,795,787,755,649
135,4,846,524,952,839,899,681
135,5,635,574,736,935,685,754
135,8,1336,506,1416,788,1376,647
135,9,417,490,498,783,457,636
135,7,1163,589,1271,935,1217,762
135,6,277,579,369,928,323,753
136,1,1064,496,1137,784,1100,640
136,2,1447,580,1610,940,1528,760
136,3,714,511,795,787,754,649
136,4,846,523,953,839,899,681
136,5,635,574,736,935,685,754
136,8,1337,506,1417,789,1377,647
136,9,418,491,498,783,458,637
136,7,1163,588,1272,935,1217,761
136,6,278,579,369,928,323,753
137,1,1064,496,1137,783,1100,639
137,2,1447,580,1610,940,1528,760
137,3,714,511,794,787,754,649
137,4,846,523,953,839,899,681
137,5,635,573,736,935,685,754
137,8,1337,506,1417,789,1377,647
137,9,417,491,498,784,457,637
137,7,1164,587,1272,935,1218,761
137,6,278,579,369,928,323,753
138,1,1064,496,1137,784,1100,640
138,2,1447,580,1609,940,1528,760
138,3,714,511,794,787,754,649
138,4,846,526,952,840,899,683
138,5,635,573,736,935,685,754
138,8,1337,506,1417,789,1377,647
138,9,417,491,498,783,457,637
138,7,1164,586,1273,935,1218,760
138,6,278,579,369,928,323,753
139,1,1064,496,1137,784,1100,640
139,2,1447,580,1609,940,1528,760
139,3,714,511,794,787,754,649
139,4,846,528,951,841,898,684
139,5,635,573,735,935,685,754
139,8,1336,506,1416,788,1376,647
139,9,417,490,498,784,457,637
139,7,1164,584,1274,936,1219,760
139,6,278,580,368,928,323,754
140,1,1064,496,1137,784,1100,640
140,2,1447,580,1609,940,1528,760
140,3,714,511,794,787,754,649
140,4,846,528,951,841,898,684
140,5,635,573,735,935,685,754
140,8,1336,506,1416,788,1376,647
140,9,417,490,498,784,457,637
140,7,1165,583,1274,936,1219,759
140,6,278,580,368,928,323,754
141,1,1064,496,1137,784,1100,640
141,2,1447,580,1608,940,1527,760
141,3,714,511,794,787,754,649
141,4,846,525,951,841,898,683
141,5,635,573,735,935,685,754
141,8,1336,506,1416,788,1376,647
141,9,416,490,498,784,457,637
141,7,1165,584,1274,935,1219,759
141,6,278,580,368,928,323,754
142,1,1064,496,1137,784,1100,640
142,2,1447,580,1608,940,1527,760
142,3,714,510,794,787,754,648
142,4,846,525,951,841,898,683
142,5,635,573,735,935,685,754
142,8,1336,506,1415,788,1375,647
142,9,416,490,498,784,457,637
142,7,1165,584,1273,935,1219,759
142,6,278,580,368,928,323,754
143,1,1064,496,1137,784,1100,640
143,2,1447,580,1608,941,1527,760
143,3,714,510,794,787,754,648
143,4,846,524,952,841,899,682
143,5,635,573,734,935,684,754
143,8,1336,506,1415,788,1375,647
143,9,416,490,498,784,457,637
143,7,1165,585,1273,935,1219,760
143,17,280,638,366,927,323,782
144,1,1064,496,1137,784,1100,640
144,2,1447,580,1607,941,1527,760
144,3,714,510,794,787,754,648
144,4,847,528,951,841,899,684
144,5,634,573,734,935,684,754
144,8,1336,506,1416,788,1376,647
144,9,416,489,498,784,457,636
144,7,1166,585,1273,935,1219,760
144,6,278,580,368,928,323,754
145,1,1064,496,1137,784,1100,640
145,2,1448,580,1607,941,1527,760
145,3,714,510,794,786,754,648
145,4,847,533,950,840,898,686
145,5,634,572,734,935,684,753
145,8,1337,506,1416,788,1376,647
145,9,416,489,498,785,457,637
145,7,1166,586,1272,935,1219,760
145,6,279,588,367,928,323,758
146,1,1064,496,1137,784,1100,640
146,2,1448,580,1607,941,1527,760
146,3,714,510,794,786,754,648
146,4,848,534,950,840,899,687
146,5,634,571,734,934,684,752
146,8,1337,505,1417,788,1377,646
146,9,416,488,498,785,457,636
146,7,1166,586,1272,935,1219,760
146,25,290,579,365,711,327,645
146,17,280,640,366,927,323,783
147,1,1064,496,1136,783,1100,639
147,2,1448,580,1607,941,1527,760
147,3,714,510,794,787,754,648
147,4,849,540,949,840,899,690
147,5,635,571,735,934,685,752
147,8,1336,505,1416,788,1376,646
147,9,416,488,498,784,457,636
147,7,1166,586,1273,935,1219,760
147,25,291,579,365,710,328,644
147,17,280,639,367,927,323,783
148,1,1063,496,1136,784,1099,640
148,2,1448,580,1607,941,1527,760
148,3,714,511,794,786,754,648
148,4,849,542,949,840,899,691
148,5,636,570,736,934,686,752
148,8,1336,505,1417,789,1376,647
148,9,416,488,498,785,457,636
148,7,1166,586,1272,935,1219,760
148,25,292,579,365,710,328,644
148,17,281,644,366,927,323,785
149,1,1064,496,1136,784,1100,640
149,2,1448,580,1606,941,1527,760
149,3,714,511,794,786,754,648
149,4,849,546,948,840,898,693
149,5,636,570,736,934,686,752
149,8,1336,505,1417,789,1376,647
149,9,416,488,499,785,457,636
149,7,1166,586,1272,935,1219,760
149,25,293,579,365,709,329,644
150,1,1064,496,1136,784,1100,640
150,2,1449,580,1607,941,1528,760
150,3,713,511,793,786,753,648
150,4,849,543,949,839,899,691
150,5,635,574,734,934,684,754
150,8,1337,506,1417,789,1377,647
150,9,416,488,499,784,457,636
150,7,1166,586,1272,935,1219,760
150,25,294,579,365,709,329,644
150,6,285,629,363,928,324,778
151,1,1063,496,1135,783,1099,639
151,2,1450,580,1607,941,1528,760
151,3,713,512,793,787,753,649
151,4,849,540,950,840,899,690
151,5,634,572,733,934,683,753
151,8,1337,506,1417,789,1377,647
151,9,416,487,499,784,457,635
151,7,1166,588,1271,936,1218,762
151,25,293,579,365,710,329,644
151,6,285,630,363,927,324,778
152,1,1064,496,1136,784,1100,640
152,2,1450,580,1607,941,1528,760
152,3,713,512,793,786,753,649
152,4,849,541,950,840,899,690
152,5,632,571,732,935,682,753
152,8,1337,506,1418,789,1377,647
152,9,416,487,499,784,457,635
152,7,1165,588,1270,936,1217,762
152,25,292,579,365,712,328,645
152,6,285,634,363,927,324,780
152,15,1180,661,1268,936,1224,798
153,1,1063,496,1135,783,1099,639
153,2,1451,580,1607,941,1529,760
153,3,713,513,792,787,752,650
153,4,849,539,951,840,900,689
153,5,629,571,730,935,679,753
153,8,1337,507,1418,789,1377,648
153,9,416,487,499,784,457,635
153,7,1165,588,1270,936,1217,762
153,6,285,630,364,927,324,778
153,31,1168,587,1267,751,1217,669
153,15,1181,661,1264,936,1222,798
154,1,1063,497,1135,783,1099,640
154,2,1451,580,1606,941,1528,760
154,3,713,514,792,787,752,650
154,4,850,537,952,840,901,688
154,5,626,571,728,935,677,753
154,8,1336,507,1418,789,1377,648
154,9,416,487,499,784,457,635
154,6,285,633,363,927,324,780
154,31,1169,588,1268,751,1218,669
154,15,1180,658,1266,936,1223,797
155,1,1063,497,1135,783,1099,640
155,2,1451,580,1606,941,1528,760
155,3,713,516,792,787,752,651
155,4,850,536,952,840,901,688
155,5,624,572,727,935,675,753
155,8,1336,507,1418,789,1377,648
155,9,416,487,499,784,457,635
155,6,284,634,363,927,323,780
155,15,1176,666,1259,935,1217,800
155,7,1166,589,1271,936,1218,762
156,1,1064,497,1136,783,1100,640
156,2,1451,580,1605,941,1528,760
156,3,713,517,791,787,752,652
156,4,850,536,953,841,901,688
156,5,625,573,729,935,677,754
156,8,1336,507,1418,789,1377,648
156,9,416,487,499,785,457,636
156,6,277,598,366,929,321,763
156,15,1175,679,1254,935,1214,807
156,7,1167,588,1272,935,1219,761
157,1,1064,497,1136,784,1100,640
157,2,1451,580,1605,941,1528,760
157,3,713,518,792,787,752,652
157,4,852,541,952,841,902,691
157,5,627,574,731,935,679,754
157,8,1335,507,1417,789,1376,648
157,9,417,487,500,785,458,636
157,6,275,584,367,929,321,756
157,7,1167,588,1271,935,1219,761
158,1,1064,498,1136,783,1100,640
158,2,1451,580,1604,941,1527,760
158,3,713,518,792,787,752,652
158,4,852,543,952,840,902,691
158,5,628,574,731,935,679,754
158,8,1335,507,1417,789,1376,648
158,9,417,487,499,785,458,636
158,6,275,579,369,928,322,753
158,7,1166,586,1272,936,1219,761
159,1,1064,497,1136,784,1100,640
